SoldTo,Customer_Value1
Customer_7123,Faster Growing than Market
Customer_7125,Innovative & Faster Growing than Market
Customer_7126,Faster Growing than Market
Customer_7127,Faster Growing than Market
Customer_7127,Innovative & Faster Growing than Market
Customer_713,Faster Growing than Market
Customer_713,Innovative
Customer_713,Market Follower
Customer_7131,Innovative
Customer_7132,Faster Growing than Market
Customer_7133,Innovative & Faster Growing than Market
Customer_7135,Faster Growing than Market
Customer_7135,Innovative
Customer_7135,Innovative & Faster Growing than Market
Customer_7136,Market Follower
Customer_7136,Niche Player
Customer_7137,Faster Growing than Market
Customer_7138,Innovative
Customer_7139,Faster Growing than Market
Customer_7139,Niche Player
Customer_7140,Innovative & Faster Growing than Market
Customer_7140,Niche Player
Customer_7141,Faster Growing than Market
Customer_7141,Innovative
Customer_7141,Market Follower
Customer_7142,Niche Player
Customer_7143,Innovative
Customer_7143,Innovative & Faster Growing than Market
Customer_7144,Innovative
Customer_7146,Faster Growing than Market
Customer_7147,Faster Growing than Market
Customer_7147,Innovative & Faster Growing than Market
Customer_7148,Faster Growing than Market
Customer_7148,Innovative & Faster Growing than Market
Customer_7149,Faster Growing than Market
Customer_715,Niche Player
Customer_7150,Niche Player
Customer_7151,Innovative & Faster Growing than Market
Customer_7152,Faster Growing than Market
Customer_7154,Innovative
Customer_7154,Niche Player
Customer_7155,Market Follower
Customer_7156,Faster Growing than Market
Customer_7156,Innovative
Customer_7156,Market Follower
Customer_7157,Innovative
Customer_7158,Faster Growing than Market
Customer_7158,Innovative
Customer_7158,Innovative & Faster Growing than Market
Customer_7158,Niche Player
Customer_7159,Faster Growing than Market
Customer_7159,Market Follower
Customer_716,Innovative
Customer_7161,Innovative
Customer_7162,Innovative & Faster Growing than Market
Customer_7163,Faster Growing than Market
Customer_7163,Niche Player
Customer_7164,Innovative
Customer_7164,Innovative & Faster Growing than Market
Customer_7166,Innovative & Faster Growing than Market
Customer_7169,Faster Growing than Market
Customer_717,Market Follower
Customer_717,Niche Player
Customer_7170,Innovative & Faster Growing than Market
Customer_7170,Niche Player
Customer_7172,Faster Growing than Market
Customer_7174,Innovative
Customer_7174,Innovative & Faster Growing than Market
Customer_7174,Niche Player
Customer_7175,Faster Growing than Market
Customer_7175,Innovative & Faster Growing than Market
Customer_7176,Faster Growing than Market
Customer_7176,Innovative & Faster Growing than Market
Customer_7177,Innovative
Customer_7177,Niche Player
Customer_7178,Faster Growing than Market
Customer_7178,Innovative & Faster Growing than Market
Customer_7179,Market Follower
Customer_7180,Innovative
Customer_7182,Innovative
Customer_7185,Innovative
Customer_7185,Innovative & Faster Growing than Market
Customer_7186,Innovative & Faster Growing than Market
Customer_7187,Niche Player
Customer_7188,Faster Growing than Market
Customer_719,Faster Growing than Market
Customer_7191,Market Follower
Customer_7191,Niche Player
Customer_7192,Niche Player
Customer_7194,Innovative
Customer_7196,Innovative
Customer_7197,Innovative
Customer_7197,Niche Player
Customer_7198,Innovative & Faster Growing than Market
Customer_7199,Innovative
Customer_7199,Innovative & Faster Growing than Market
Customer_72,Innovative
Customer_720,Innovative
Customer_720,Innovative & Faster Growing than Market
Customer_720,Niche Player
Customer_7200,Faster Growing than Market
Customer_7200,Innovative & Faster Growing than Market
Customer_7202,Innovative
Customer_7202,Innovative & Faster Growing than Market
Customer_7202,Niche Player
Customer_7203,Market Follower
Customer_7204,Faster Growing than Market
Customer_7206,Market Follower
Customer_7207,Innovative
Customer_7208,Market Follower
Customer_7208,Niche Player
Customer_7209,Innovative
Customer_7209,Innovative & Faster Growing than Market
Customer_721,Niche Player
Customer_7210,Market Follower
Customer_7211,Niche Player
Customer_7212,Faster Growing than Market
Customer_7213,Niche Player
Customer_7214,Faster Growing than Market
Customer_7214,Innovative
Customer_7216,Innovative & Faster Growing than Market
Customer_7217,Innovative
Customer_7217,Innovative & Faster Growing than Market
Customer_7217,Market Follower
Customer_722,Innovative
Customer_7220,Faster Growing than Market
Customer_7220,Innovative & Faster Growing than Market
Customer_7221,Faster Growing than Market
Customer_7221,Niche Player
Customer_7223,Innovative
Customer_7223,Market Follower
Customer_7224,Innovative
Customer_7225,Niche Player
Customer_7226,Innovative & Faster Growing than Market
Customer_7228,Niche Player
Customer_7229,Market Follower
Customer_7229,Niche Player
Customer_7230,Innovative
Customer_7231,Innovative & Faster Growing than Market
Customer_7232,Market Follower
Customer_7234,Faster Growing than Market
Customer_7234,Innovative
Customer_7235,Faster Growing than Market
Customer_7235,Market Follower
Customer_7236,Faster Growing than Market
Customer_7236,Innovative & Faster Growing than Market
Customer_7237,Innovative
Customer_7237,Niche Player
Customer_724,Innovative & Faster Growing than Market
Customer_7240,Innovative & Faster Growing than Market
Customer_7240,Market Follower
Customer_7241,Faster Growing than Market
Customer_7244,Faster Growing than Market
Customer_7244,Innovative
Customer_7244,Market Follower
Customer_7245,Innovative & Faster Growing than Market
Customer_7246,Faster Growing than Market
Customer_7246,Market Follower
Customer_7247,Innovative & Faster Growing than Market
Customer_7247,Niche Player
Customer_7248,Innovative
Customer_7248,Market Follower
Customer_7249,Innovative & Faster Growing than Market
Customer_725,Innovative
Customer_7250,Innovative & Faster Growing than Market
Customer_7250,Market Follower
Customer_7253,Faster Growing than Market
Customer_7255,Faster Growing than Market
Customer_7255,Innovative
Customer_7256,Innovative
Customer_7256,Innovative & Faster Growing than Market
Customer_7257,Innovative
Customer_7258,Innovative
Customer_7258,Innovative & Faster Growing than Market
Customer_7259,Innovative
Customer_726,Market Follower
Customer_726,Niche Player
Customer_7260,Faster Growing than Market
Customer_7260,Innovative
Customer_7261,Innovative & Faster Growing than Market
Customer_7262,Faster Growing than Market
Customer_7263,Innovative & Faster Growing than Market
Customer_7263,Market Follower
Customer_7264,Innovative & Faster Growing than Market
Customer_7265,Faster Growing than Market
Customer_7265,Market Follower
Customer_7265,Niche Player
Customer_7266,Market Follower
Customer_7267,Faster Growing than Market
Customer_7268,Faster Growing than Market
Customer_7268,Market Follower
Customer_7268,Niche Player
Customer_727,Faster Growing than Market
Customer_7270,Innovative & Faster Growing than Market
Customer_7270,Market Follower
Customer_7271,Niche Player
Customer_7272,Innovative
Customer_7272,Innovative & Faster Growing than Market
Customer_7273,Faster Growing than Market
Customer_7274,Innovative
Customer_7274,Niche Player
Customer_7275,Faster Growing than Market
Customer_7278,Faster Growing than Market
Customer_7279,Innovative & Faster Growing than Market
Customer_728,Innovative
Customer_728,Innovative & Faster Growing than Market
Customer_7280,Faster Growing than Market
Customer_7282,Faster Growing than Market
Customer_7282,Innovative & Faster Growing than Market
Customer_7284,Innovative & Faster Growing than Market
Customer_7284,Market Follower
Customer_7285,Faster Growing than Market
Customer_7286,Faster Growing than Market
Customer_7286,Niche Player
Customer_7287,Faster Growing than Market
Customer_7288,Innovative
Customer_7289,Faster Growing than Market
Customer_7290,Niche Player
Customer_7291,Innovative
Customer_7292,Faster Growing than Market
Customer_7292,Innovative & Faster Growing than Market
Customer_7293,Innovative & Faster Growing than Market
Customer_7293,Market Follower
Customer_7294,Market Follower
Customer_7295,Innovative & Faster Growing than Market
Customer_7297,Innovative & Faster Growing than Market
Customer_7298,Innovative & Faster Growing than Market
Customer_7299,Innovative & Faster Growing than Market
Customer_730,Faster Growing than Market
Customer_7300,Innovative & Faster Growing than Market
Customer_7300,Niche Player
Customer_7302,Innovative
Customer_7302,Innovative & Faster Growing than Market
Customer_7302,Market Follower
Customer_7303,Faster Growing than Market
Customer_7304,Innovative
Customer_7305,Innovative & Faster Growing than Market
Customer_7305,Niche Player
Customer_7306,Innovative & Faster Growing than Market
Customer_7307,Innovative & Faster Growing than Market
Customer_7308,Innovative
Customer_7309,Faster Growing than Market
Customer_7309,Innovative
Customer_7309,Innovative & Faster Growing than Market
Customer_7309,Niche Player
Customer_7310,Innovative
Customer_7312,Innovative
Customer_7313,Market Follower
Customer_7314,Innovative & Faster Growing than Market
Customer_7316,Faster Growing than Market
Customer_7316,Niche Player
Customer_7317,Niche Player
Customer_7322,Niche Player
Customer_7323,Faster Growing than Market
Customer_7323,Innovative
Customer_7326,Innovative & Faster Growing than Market
Customer_7327,Niche Player
Customer_7328,Faster Growing than Market
Customer_7328,Niche Player
Customer_7329,Innovative
Customer_7329,Innovative & Faster Growing than Market
Customer_733,Market Follower
Customer_7331,Innovative
Customer_7332,Niche Player
Customer_7334,Faster Growing than Market
Customer_7335,Niche Player
Customer_7336,Market Follower
Customer_7337,Faster Growing than Market
Customer_7337,Niche Player
Customer_7338,Innovative & Faster Growing than Market
Customer_7339,Innovative
Customer_7339,Innovative & Faster Growing than Market
Customer_734,Innovative & Faster Growing than Market
Customer_7341,Niche Player
Customer_7342,Innovative & Faster Growing than Market
Customer_7342,Niche Player
Customer_7344,Innovative
Customer_7344,Niche Player
Customer_7345,Faster Growing than Market
Customer_7348,Innovative & Faster Growing than Market
Customer_7348,Market Follower
Customer_7349,Innovative & Faster Growing than Market
Customer_7353,Faster Growing than Market
Customer_7353,Innovative
Customer_7353,Innovative & Faster Growing than Market
Customer_7354,Faster Growing than Market
Customer_7356,Innovative
Customer_7357,Market Follower
Customer_7358,Niche Player
Customer_736,Faster Growing than Market
Customer_736,Niche Player
Customer_7360,Innovative & Faster Growing than Market
Customer_7361,Innovative & Faster Growing than Market
Customer_7361,Market Follower
Customer_7363,Innovative & Faster Growing than Market
Customer_7364,Innovative & Faster Growing than Market
Customer_7364,Market Follower
Customer_7365,Faster Growing than Market
Customer_7365,Innovative & Faster Growing than Market
Customer_7365,Market Follower
Customer_7366,Faster Growing than Market
Customer_7366,Niche Player
Customer_7367,Market Follower
Customer_7368,Innovative & Faster Growing than Market
Customer_7369,Faster Growing than Market
Customer_737,Innovative & Faster Growing than Market
Customer_7370,Niche Player
Customer_7371,Faster Growing than Market
Customer_7372,Faster Growing than Market
Customer_7372,Niche Player
Customer_7373,Niche Player
Customer_7374,Innovative
Customer_7374,Niche Player
Customer_7375,Market Follower
Customer_7376,Niche Player
Customer_7377,Faster Growing than Market
Customer_7378,Innovative & Faster Growing than Market
Customer_7379,Faster Growing than Market
Customer_7379,Niche Player
Customer_738,Innovative
Customer_7380,Innovative & Faster Growing than Market
Customer_7381,Innovative & Faster Growing than Market
Customer_7381,Market Follower
Customer_7382,Faster Growing than Market
Customer_7382,Innovative & Faster Growing than Market
Customer_7383,Innovative & Faster Growing than Market
Customer_7384,Faster Growing than Market
Customer_7384,Market Follower
Customer_7385,Innovative
Customer_7386,Innovative & Faster Growing than Market
Customer_7388,Faster Growing than Market
Customer_7389,Innovative
Customer_7391,Faster Growing than Market
Customer_7392,Innovative & Faster Growing than Market
Customer_7392,Market Follower
Customer_7392,Niche Player
Customer_7393,Innovative & Faster Growing than Market
