soldto,c_relationship
Customer_7559,Partnership
Customer_7559,Pure Business
Customer_7559,Transactional
Customer_756,Opportunistic
Customer_756,Pure Business
Customer_756,Transactional
Customer_7560,Pure Business
Customer_7562,Opportunistic
Customer_7562,Pure Business
Customer_7562,Transactional
Customer_7563,Advanced Business Ties
Customer_7563,Opportunistic
Customer_7563,Transactional
Customer_7564,Advanced Business Ties
Customer_7564,Opportunistic
Customer_7564,Pure Business
Customer_7564,Transactional
Customer_7566,Advanced Business Ties
Customer_7566,Pure Business
Customer_7567,Opportunistic
Customer_7567,Partnership
Customer_757,Opportunistic
Customer_7570,Advanced Business Ties
Customer_7571,Advanced Business Ties
Customer_7571,Pure Business
Customer_7571,Transactional
Customer_7572,Opportunistic
Customer_7574,Transactional
Customer_7575,Opportunistic
Customer_7576,Advanced Business Ties
Customer_7577,Advanced Business Ties
Customer_7578,Opportunistic
Customer_7578,Partnership
Customer_7578,Transactional
Customer_7579,Transactional
Customer_758,Transactional
Customer_7582,Pure Business
Customer_7583,Partnership
Customer_7584,Opportunistic
Customer_7585,Opportunistic
Customer_7585,Pure Business
Customer_7586,Transactional
Customer_7587,Transactional
Customer_7589,Pure Business
Customer_7589,Transactional
Customer_7591,Transactional
Customer_7592,Partnership
Customer_7593,Advanced Business Ties
Customer_7593,Partnership
Customer_7593,Pure Business
Customer_7593,Transactional
Customer_7594,Partnership
Customer_7595,Opportunistic
Customer_7595,Transactional
Customer_7597,Opportunistic
Customer_7597,Pure Business
Customer_7597,Transactional
Customer_7598,Opportunistic
Customer_7599,Transactional
Customer_76,Transactional
Customer_760,Partnership
Customer_760,Transactional
Customer_7600,Advanced Business Ties
Customer_7600,Transactional
Customer_7601,Transactional
Customer_7603,Transactional
Customer_7606,Transactional
Customer_7607,Advanced Business Ties
Customer_761,Advanced Business Ties
Customer_761,Transactional
Customer_7610,Advanced Business Ties
Customer_7611,Advanced Business Ties
Customer_7611,Transactional
Customer_7612,Transactional
Customer_7613,Pure Business
Customer_7613,Transactional
Customer_7614,Advanced Business Ties
Customer_7614,Opportunistic
Customer_7615,Advanced Business Ties
Customer_7616,Pure Business
Customer_7617,Transactional
Customer_7619,Pure Business
Customer_762,Pure Business
Customer_7620,Partnership
Customer_7621,Partnership
Customer_7621,Pure Business
Customer_7621,Transactional
Customer_7622,Advanced Business Ties
Customer_7622,Partnership
Customer_7624,Opportunistic
Customer_7624,Transactional
Customer_7625,Transactional
Customer_7626,Pure Business
Customer_7627,Transactional
Customer_7628,Opportunistic
Customer_7628,Pure Business
Customer_7629,Transactional
Customer_7630,Transactional
Customer_7631,Pure Business
Customer_7632,Pure Business
Customer_7633,Advanced Business Ties
Customer_7633,Opportunistic
Customer_7634,Opportunistic
Customer_7636,Pure Business
Customer_7636,Transactional
Customer_7637,Opportunistic
Customer_7638,Opportunistic
Customer_7638,Transactional
Customer_7639,Transactional
Customer_7643,Partnership
Customer_7644,Opportunistic
Customer_7644,Pure Business
Customer_7644,Transactional
Customer_7645,Advanced Business Ties
Customer_7647,Advanced Business Ties
Customer_7647,Opportunistic
Customer_7649,Advanced Business Ties
Customer_7649,Pure Business
Customer_765,Advanced Business Ties
Customer_765,Opportunistic
Customer_765,Pure Business
Customer_7651,Transactional
Customer_7652,Partnership
Customer_7652,Pure Business
Customer_7654,Advanced Business Ties
Customer_7654,Opportunistic
Customer_7654,Transactional
Customer_7655,Advanced Business Ties
Customer_7655,Partnership
Customer_7656,Advanced Business Ties
Customer_7656,Opportunistic
Customer_7656,Transactional
Customer_7657,Opportunistic
Customer_7657,Partnership
Customer_7657,Pure Business
Customer_766,Pure Business
Customer_766,Transactional
Customer_7660,Opportunistic
Customer_7661,Advanced Business Ties
Customer_7661,Partnership
Customer_7662,Transactional
Customer_7663,Partnership
Customer_7663,Transactional
Customer_7664,Advanced Business Ties
Customer_7664,Pure Business
Customer_7664,Transactional
Customer_7665,Pure Business
Customer_7665,Transactional
Customer_7666,Opportunistic
Customer_7666,Pure Business
Customer_7667,Transactional
Customer_7668,Pure Business
Customer_7669,Opportunistic
Customer_7670,Pure Business
Customer_7671,Opportunistic
Customer_7671,Pure Business
Customer_7674,Advanced Business Ties
Customer_7674,Opportunistic
Customer_7676,Pure Business
Customer_7679,Advanced Business Ties
Customer_7679,Opportunistic
Customer_768,Pure Business
Customer_768,Transactional
Customer_7680,Pure Business
Customer_7681,Advanced Business Ties
Customer_7682,Advanced Business Ties
Customer_7682,Partnership
Customer_7683,Opportunistic
Customer_7683,Transactional
Customer_7685,Advanced Business Ties
Customer_7685,Opportunistic
Customer_7685,Partnership
Customer_7686,Partnership
Customer_7686,Pure Business
Customer_7687,Opportunistic
Customer_7688,Partnership
Customer_7688,Transactional
Customer_7689,Pure Business
Customer_769,Partnership
Customer_769,Pure Business
Customer_7691,Advanced Business Ties
Customer_7691,Transactional
Customer_7693,Opportunistic
Customer_7693,Partnership
Customer_7693,Transactional
Customer_7694,Pure Business
Customer_7695,Transactional
Customer_7697,Advanced Business Ties
Customer_7697,Opportunistic
Customer_7698,Pure Business
Customer_7698,Transactional
Customer_7699,Pure Business
Customer_77,Pure Business
Customer_770,Opportunistic
Customer_7700,Pure Business
Customer_7700,Transactional
Customer_7701,Advanced Business Ties
Customer_7701,Partnership
Customer_7701,Pure Business
Customer_7703,Partnership
Customer_7703,Pure Business
Customer_7704,Partnership
Customer_7705,Opportunistic
Customer_7705,Partnership
Customer_7706,Advanced Business Ties
Customer_7707,Pure Business
Customer_7708,Transactional
Customer_7710,Pure Business
Customer_7710,Transactional
Customer_7714,Advanced Business Ties
Customer_7714,Transactional
Customer_7715,Opportunistic
Customer_7715,Partnership
Customer_7716,Advanced Business Ties
Customer_7717,Advanced Business Ties
Customer_7717,Partnership
Customer_7717,Transactional
Customer_7718,Advanced Business Ties
Customer_7718,Transactional
Customer_772,Transactional
Customer_7720,Opportunistic
Customer_7722,Pure Business
Customer_7723,Advanced Business Ties
Customer_7724,Advanced Business Ties
Customer_7724,Partnership
Customer_7724,Pure Business
Customer_7725,Opportunistic
Customer_7726,Opportunistic
Customer_7726,Transactional
Customer_7727,Advanced Business Ties
Customer_7727,Partnership
Customer_7727,Pure Business
Customer_7729,Advanced Business Ties
Customer_7731,Advanced Business Ties
Customer_7731,Transactional
Customer_7732,Opportunistic
Customer_7732,Transactional
Customer_7733,Pure Business
Customer_7736,Partnership
Customer_7737,Advanced Business Ties
Customer_7737,Pure Business
Customer_7738,Advanced Business Ties
Customer_7738,Partnership
Customer_7738,Transactional
Customer_7739,Opportunistic
Customer_774,Opportunistic
Customer_7740,Pure Business
Customer_7741,Pure Business
Customer_7742,Transactional
Customer_7744,Advanced Business Ties
Customer_7745,Advanced Business Ties
Customer_7747,Opportunistic
Customer_7747,Pure Business
Customer_7747,Transactional
Customer_7748,Advanced Business Ties
Customer_7748,Partnership
Customer_7748,Pure Business
Customer_7749,Advanced Business Ties
Customer_7749,Opportunistic
Customer_7749,Pure Business
Customer_775,Advanced Business Ties
Customer_7751,Pure Business
Customer_7752,Advanced Business Ties
Customer_7752,Partnership
Customer_7752,Transactional
Customer_7753,Partnership
Customer_7754,Advanced Business Ties
Customer_7754,Opportunistic
Customer_7755,Opportunistic
Customer_7755,Pure Business
Customer_7756,Pure Business
Customer_7757,Transactional
Customer_7758,Partnership
Customer_7758,Pure Business
Customer_776,Advanced Business Ties
Customer_776,Transactional
Customer_7761,Partnership
Customer_7761,Pure Business
Customer_7762,Advanced Business Ties
Customer_7762,Opportunistic
Customer_7762,Pure Business
Customer_7762,Transactional
Customer_7763,Advanced Business Ties
Customer_7763,Opportunistic
Customer_7764,Partnership
Customer_7765,Advanced Business Ties
Customer_7765,Pure Business
Customer_7768,Pure Business
Customer_7769,Advanced Business Ties
Customer_777,Opportunistic
Customer_7770,Opportunistic
Customer_7771,Partnership
Customer_7771,Pure Business
Customer_7773,Pure Business
Customer_7773,Transactional
Customer_7774,Transactional
Customer_7776,Opportunistic
Customer_7776,Partnership
Customer_7776,Transactional
Customer_7778,Advanced Business Ties
Customer_7778,Pure Business
Customer_7778,Transactional
Customer_7779,Partnership
Customer_7779,Pure Business
Customer_778,Partnership
Customer_7780,Transactional
Customer_7781,Opportunistic
Customer_7782,Opportunistic
Customer_7782,Transactional
Customer_7783,Opportunistic
Customer_7784,Advanced Business Ties
Customer_7784,Pure Business
Customer_7784,Transactional
Customer_7785,Partnership
Customer_7786,Advanced Business Ties
Customer_7786,Partnership
Customer_7786,Transactional
Customer_7787,Advanced Business Ties
Customer_7787,Opportunistic
Customer_7788,Pure Business
Customer_7788,Transactional
Customer_7789,Transactional
Customer_779,Transactional
Customer_7790,Pure Business
Customer_7791,Advanced Business Ties
Customer_7793,Pure Business
Customer_7794,Partnership
Customer_7794,Transactional
Customer_7796,Pure Business
Customer_7796,Transactional
Customer_7797,Advanced Business Ties
Customer_7797,Pure Business
Customer_7799,Advanced Business Ties
Customer_78,Advanced Business Ties
Customer_78,Partnership
Customer_780,Opportunistic
Customer_780,Pure Business
Customer_7800,Advanced Business Ties
Customer_7801,Pure Business
Customer_7801,Transactional
Customer_7802,Pure Business
Customer_7804,Pure Business
Customer_7804,Transactional
Customer_7805,Transactional
Customer_7806,Opportunistic
Customer_781,Partnership
Customer_781,Pure Business
Customer_781,Transactional
Customer_7811,Transactional
Customer_7812,Advanced Business Ties
Customer_7812,Opportunistic
Customer_7814,Opportunistic
Customer_7814,Transactional
Customer_7815,Partnership
Customer_7815,Transactional
Customer_7817,Advanced Business Ties
Customer_7818,Transactional
Customer_7819,Advanced Business Ties
Customer_7819,Opportunistic
Customer_782,Transactional
Customer_7820,Advanced Business Ties
Customer_7820,Transactional
Customer_7821,Advanced Business Ties
Customer_7823,Opportunistic
Customer_7824,Partnership
Customer_7824,Pure Business
Customer_7826,Partnership
Customer_7826,Pure Business
Customer_7827,Partnership
Customer_7828,Advanced Business Ties
Customer_7828,Pure Business
Customer_783,Advanced Business Ties
Customer_783,Pure Business
Customer_7831,Advanced Business Ties
Customer_7831,Pure Business
Customer_7833,Opportunistic
Customer_7834,Advanced Business Ties
Customer_7834,Transactional
Customer_7835,Partnership
Customer_7835,Pure Business
Customer_7837,Opportunistic
Customer_7838,Advanced Business Ties
Customer_7838,Pure Business
Customer_7839,Advanced Business Ties
Customer_7839,Transactional
Customer_7840,Opportunistic
Customer_7840,Pure Business
Customer_7841,Opportunistic
Customer_7841,Pure Business
Customer_7842,Transactional
Customer_7844,Partnership
Customer_7844,Pure Business
Customer_7845,Partnership
Customer_7847,Pure Business
Customer_7848,Transactional
Customer_785,Advanced Business Ties
Customer_785,Transactional
Customer_7850,Opportunistic
Customer_7852,Transactional
Customer_7854,Partnership
Customer_7854,Pure Business
Customer_7854,Transactional
Customer_7855,Partnership
Customer_7857,Opportunistic
Customer_7858,Advanced Business Ties
Customer_786,Pure Business
Customer_7860,Pure Business
Customer_7860,Transactional
Customer_7861,Advanced Business Ties
Customer_7862,Opportunistic
Customer_7864,Partnership
Customer_7864,Transactional
Customer_7865,Transactional
Customer_7866,Pure Business
Customer_7866,Transactional
Customer_7867,Pure Business
Customer_7869,Opportunistic
Customer_7869,Pure Business
Customer_787,Pure Business
Customer_7870,Advanced Business Ties
Customer_7870,Opportunistic
Customer_7870,Transactional
Customer_7874,Transactional
Customer_7875,Pure Business
Customer_7877,Transactional
Customer_7878,Transactional
Customer_7879,Opportunistic
Customer_7879,Pure Business
Customer_788,Pure Business
Customer_7880,Transactional
Customer_7881,Transactional
Customer_7884,Advanced Business Ties
Customer_7885,Opportunistic
Customer_7885,Transactional
Customer_7887,Advanced Business Ties
Customer_7887,Transactional
Customer_7888,Advanced Business Ties
Customer_7889,Advanced Business Ties
Customer_7889,Partnership
Customer_789,Partnership
Customer_7890,Advanced Business Ties
Customer_7890,Opportunistic
Customer_7891,Opportunistic
Customer_7891,Pure Business
Customer_7893,Advanced Business Ties
Customer_7893,Pure Business
Customer_7894,Advanced Business Ties
Customer_7895,Opportunistic
Customer_7895,Transactional
Customer_7896,Partnership
Customer_7896,Transactional
Customer_7897,Advanced Business Ties
Customer_7899,Advanced Business Ties
Customer_7899,Opportunistic
Customer_79,Transactional
Customer_7900,Partnership
Customer_7901,Opportunistic
Customer_7902,Opportunistic
Customer_7903,Opportunistic
Customer_7905,Pure Business
Customer_7906,Opportunistic
Customer_7907,Advanced Business Ties
Customer_7908,Pure Business
Customer_7909,Advanced Business Ties
Customer_791,Advanced Business Ties
Customer_791,Partnership
Customer_791,Transactional
Customer_7910,Transactional
Customer_7911,Advanced Business Ties
Customer_7912,Advanced Business Ties
Customer_7912,Partnership
Customer_7913,Opportunistic
Customer_7913,Partnership
Customer_7913,Transactional
Customer_7914,Opportunistic
Customer_7914,Partnership
Customer_7914,Pure Business
Customer_7915,Partnership
Customer_7915,Transactional
Customer_7916,Advanced Business Ties
Customer_7917,Opportunistic
Customer_7918,Pure Business
Customer_7920,Advanced Business Ties
Customer_7920,Opportunistic
Customer_7921,Partnership
Customer_7921,Transactional
Customer_7922,Pure Business
Customer_7926,Transactional
Customer_7927,Opportunistic
Customer_7927,Transactional
Customer_7929,Pure Business
Customer_7929,Transactional
Customer_793,Transactional
Customer_7931,Advanced Business Ties
Customer_7931,Partnership
